Case_id;Replayed;Model_Fitness_Initial;Alignment_Fitness_Initial;Model_Fitness_Final;Alignment_Fitness_Final;Time;|Alignment| Initial;|Alignment| Final;|Trace|;|Parikh_Trace|;|Model's Move|;Alignment
343|;1;0,424242424242424;0,16030534351145;0,424242424242424;0,16030534351145;1,44093704223633;158;152;95;99;99;[L/M]A|[L/M]C|[M]E|[M]G|[M]I|[M]L|[M]J|[M]O|[M]t9t7|[M]M|[M]H|[L/M]BS|[L]E|[M]F|[L]DK|[M]W|[L]P|[M]t70t114|[L]DM|[M]DK|[L]B|[M]DM|[L]BK|[M]AG|[L/M]DT|[L]R|[M]DX|[L]V|[M]AM|[L/M]DQ|[M]DR|[L/M]DS|[L/M]DW|[L]T|[L/M]DV|[M]AO|[L]U|[M]AP|[L]V|[M]AQ|[L/M]DU|[L/M]DP|[L]S|[L/M]DN|[M]AN|[L]F|[M]AH|[L/M]DL|[M]t115t71|[L]W|[M]X|[L/M]BT|[M]AY|[L]AG|[M]BO|[L]AM|[M]BG|[L]AO|[M]BK|[L]AP|[M]BP|[L]AN|[M]BM|[L]AQ|[M]BN|[L]E|[M]BE|[L]AH|[M]BF|[L]X|[M]BI|[L]AY|[M]BJ|[L]BO|[M]BL|[L]BP|[M]BH|[L]BQ|[M]BD|[L]BR|[M]BB|[L/M]AZ|[M]E|[L/M]P|[L]DR|[M]Q|[L/M]R|[L/M]T|[L]AO|[L/M]U|[L]Q|[M]V|[L/M]S|[L/M]F|[L/M]W|[L/M]AG|[L/M]AM|[L/M]AO|[M]AP|[L/M]AQ|[L/M]AN|[L]AP|[L/M]AH|[L/M]X|[L/M]AY|[L/M]BO|[L]BG|[L]DX|[L/M]BP|[L]BJ|[L]BI|[L]BM|[L]BF|[L]BN|[L]BE|[L]BH|[L]BD|[L]AG|[M]BQ|[L]BB|[M]BR|[L/M]AZ|[L/M]E|[L]G|[M]P|[L]I|[M]Q|[L]L|[M]R|[L]J|[M]T|[L]O|[M]U|[L]M|[M]V|[L]H|[M]S|[L/M]F|[L/M]W|[L]BL|[M]AG|[L/M]AM|[L/M]AQ|[M]AO|[L/M]AP|[L/M]AN|[L/M]AH|[L/M]X|[M]t23t3|[L/M]D|[L]Q|[M]B|
322|;1;0,150537634408602;0,044585987261147;0,145161290322581;0,042789223454834;8,98580098152161;333;329;170;186;186;[L/M]A|[L/M]C|[L/M]E|[L/M]BS|[L/M]G|[L]DK|[L]DM|[L/M]I|[L/M]L|[L]DT|[M]J|[L]DX|[M]K|[L]J|[M]I|[L]K|[M]J|[L]DW|[M]t9t7|[L/M]O|[L]DR|[M]M|[L]I|[M]H|[L]DV|[M]F|[L]DQ|[M]W|[L]DS|[M]t70t114|[L]DU|[M]DK|[L]M|[M]t22t43|[L]J|[M]DM|[L]DP|[M]AR|[L]DN|[M]DT|[L]H|[M]DX|[L]DL|[M]AS|[L]F|[M]AT|[L]EO|[M]AR|[L]W|[M]AS|[L]EH|[M]AT|[L/M]AR|[L/M]AS|[M]AT|[L]ET|[M]AR|[L]AT|[M]AS|[L]ER|[M]AT|[L/M]AR|[L/M]AS|[M]DQ|[M]DR|[M]DS|[L]EP|[M]DV|[L]DL|[M]DW|[L/M]AT|[L]EA|[M]DU|[L]DK|[M]DP|[L/M]AW|[L]DX|[M]DN|[L/M]AX|[M]DL|[L]AV|[M]t115t144|[L]BM|[M]EO|[L]DZ|[M]EQ|[L]EE|[M]ES|[L]EL|[M]ER|[L]X|[M]EP|[L]EC|[M]FC|[L]EK|[M]FE|[L]AY|[M]FF|[L/M]FG|[L]EH|[M]FD|[L]BO|[M]EO|[L]BK|[M]EQ|[L]EF|[M]ET|[L]BP|[M]ER|[L]BG|[M]EP|[L]EJ|[M]t145t114|[L]EI|[M]DK|[L]BN|[M]DM|[L]BF|[M]DT|[L]BJ|[M]DX|[L]BE|[M]DQ|[L]BI|[M]DR|[L]EE|[M]DS|[L]BD|[M]DV|[L]BL|[M]DW|[L]BH|[M]DU|[L]EQ|[M]DP|[L]BB|[M]DN|[L]AZ|[M]DL|[L]EF|[M]t115t144|[L]E|[M]EO|[L]DY|[M]EQ|[L]P|[M]ET|[L]DL|[M]ER|[L]Q|[M]EP|[L]EO|[M]t145t114|[L]EQ|[M]DK|[L]R|[M]DM|[L]ET|[M]DT|[L]T|[M]DX|[L/M]DQ|[M]DR|[M]DS|[M]DV|[L]V|[M]DW|[L]U|[M]DU|[L]EF|[M]DP|[L]EP|[M]DN|[L]S|[M]DL|[L]F|[M]t115t144|[L]W|[M]EO|[L]DX|[M]EY|[L]EJ|[M]FA|[L]AR|[M]EZ|[L]DZ|[M]EP|[L]EE|[M]t145t114|[L]AS|[M]DK|[L]EM|[M]DX|[L]AX|[M]EE|[L/M]EG|[M]DZ|[L]AT|[M]EJ|[L]EK|[M]EC|[L]ER|[M]EF|[L]AR|[M]EI|[L/M]EA|[L]AS|[M]EE|[L]DP|[M]EH|[L]AT|[M]EF|[L]DY|[M]EL|[L]AR|[M]EK|[L]DK|[M]t135t128|[L]AS|[M]DY|[L/M]DL|[L]AT|[M]t115t144|[L/M]EO|[M]EU|[M]EX|[M]EV|[M]EP|[L]AR|[M]t145t114|[L]EQ|[M]DK|[L]AS|[M]DX|[L]ES|[M]EE|[L]AT|[M]DZ|[L]AW|[M]EH|[L]ER|[M]EJ|[L/M]EC|[M]EF|[M]EM|[M]EK|[M]t135t128|[L]EP|[M]EA|[L]DP|[M]DY|[L]DK|[M]DL|[L/M]AV|[M]t115t71|[L/M]X|[L]DM|[M]AY|[L]DX|[M]BO|[L]DT|[M]BG|[L]DR|[M]BK|[L]DS|[M]BP|[L]DV|[M]BM|[L]DW|[M]BN|[L]EO|[M]BE|[L]DU|[M]BF|[L]DN|[M]BI|[L]DL|[M]BJ|[L]EY|[M]BL|[L]FA|[M]BH|[L]EZ|[M]BD|[L]EP|[M]BB|[L]FC|[M]AZ|[L]FF|[M]E|[L]FE|[M]P|[L]FD|[M]Q|[L]EO|[M]R|[L]EU|[M]T|[L]EX|[M]U|[L]EV|[M]V|[L]EP|[M]S|[L]DK|[M]F|[L]DM|[M]W|[L]DT|[M]t22t43|[L]DX|[M]AR|[L]DR|[M]AS|[L]DW|[M]AT|[L]DV|[M]AW|[L]DQ|[M]AX|[L]DS|[M]AV|[L]DU|[M]X|[L]DN|[M]t23t3|[L/M]BT|[L/M]D|[L/M]B|
321|;1;0,38;0,140740740740741;0,42;0,162790697674419;0,619466066360474;80;75;46;50;50;[L]DL|[M]A|[L/M]C|[L/M]E|[L/M]BS|[L/M]G|[L]DK|[L]DM|[L/M]I|[L/M]L|[L/M]J|[L]DX|[M]K|[L]DT|[M]I|[L]K|[M]J|[L]DS|[M]K|[L]DQ|[M]I|[L]DR|[M]J|[L/M]O|[L]I|[M]K|[L]DW|[M]I|[L]DV|[M]J|[L]DP|[M]t9t7|[L/M]M|[L]DU|[L]J|[L]K|[M]H|[L]I|[L]A|[M]t70t114|[L]DN|[M]DK|[L]J|[M]DM|[L]K|[M]DT|[L]BT|[M]DX|[L]I|[M]DQ|[L]J|[M]DR|[L]H|[M]DS|[L/M]F|[L/M]W|[M]DV|[L/M]AG|[L/M]AM|[M]DW|[L/M]AO|[L/M]AP|[L/M]AQ|[M]DU|[M]DP|[M]DN|[L/M]AN|[L/M]AH|[M]DL|[M]t115t71|[L/M]X|[M]t23t3|[M]BT|[L/M]D|[L/M]B|
207|;1;0,293103448275862;0,100591715976331;0,362068965517241;0,133757961783439;0,848299026489258;101;89;52;58;58;[L/M]A|[L]D|[L/M]C|[L/M]BS|[L/M]E|[M]G|[L]DK|[M]I|[L]G|[M]J|[L]DX|[M]K|[L/M]I|[L/M]L|[L]DZ|[L/M]J|[L]EE|[M]K|[L/M]O|[L]EE|[M]I|[L/M]J|[L]ED|[M]K|[L/M]M|[L]EG|[M]I|[L]EL|[M]J|[L]EF|[M]K|[L]EA|[M]I|[L/M]J|[L]EK|[M]t9t7|[L]K|[M]H|[L]I|[M]F|[L]I|[M]W|[L]K|[M]t70t114|[L]I|[M]DK|[L]J|[M]t22t43|[L]EH|[M]DX|[L]K|[M]EE|[L]EI|[M]EG|[L/M]EF|[L]DY|[L]J|[M]DZ|[L]K|[M]ED|[L]DL|[M]EI|[L]I|[M]EE|[L/M]EJ|[L]BT|[M]EH|[L]H|[M]EF|[L]F|[M]EL|[L]W|[M]EA|[L/M]AR|[M]EK|[L/M]AS|[M]t135t128|[L/M]AT|[M]DY|[L/M]AW|[L/M]AX|[M]DL|[L/M]AV|[M]t115t71|[L/M]X|[M]t23t3|[M]BT|[M]D|[L/M]B|
349|;1;0,375;0,145631067961165;0,375;0,145631067961165;0,428715944290161;60;59;34;40;40;[L/M]A|[L/M]C|[L/M]E|[L]U|[L/M]P|[L/M]Q|[M]R|[M]T|[M]U|[M]V|[L]DK|[M]S|[L]DX|[M]F|[L]Z|[M]W|[L]T|[M]t22t24|[L/M]BS|[L]EE|[M]t70t114|[L]V|[M]DK|[L]EJ|[M]DX|[L]S|[M]EE|[L]EN|[M]Y|[L/M]EG|[M]DZ|[M]EJ|[L/M]EC|[L/M]EF|[M]EN|[M]Z|[L]F|[M]AA|[L/M]EK|[L/M]EA|[L]W|[M]t135t128|[L/M]DY|[L]Y|[L]R|[M]AB|[L/M]DL|[L]AA|[M]t27t23|[L]BT|[M]t115t71|[L]AB|[M]X|[L]DZ|[M]t23t3|[L]X|[M]BT|[L/M]D|[L/M]B|
328|;1;0,573033707865169;0,261538461538461;0,629213483146067;0,311111111111111;1,11703515052795;139;118;85;89;89;[L/M]A|[L/M]C|[L/M]BS|[L/M]E|[L]AN|[M]G|[L]P|[L/M]CO|[M]I|[L]Q|[M]L|[L/M]DB|[L/M]CU|[M]J|[L/M]CX|[M]K|[L/M]CS|[L]R|[M]I|[L/M]CV|[L/M]CT|[L/M]CZ|[L]U|[M]J|[L]T|[M]N|[L/M]CY|[L]V|[L]S|[L]BP|[L]BP|[M]t9t7|[L]CR|[M]M|[L]CP|[M]H|[L/M]F|[L]AY|[L]F|[L/M]W|[M]t22t43|[L/M]AR|[L]N|[M]AS|[L]AO|[L/M]AT|[M]t99t95|[L/M]AW|[L/M]AX|[M]CR|[L/M]AV|[M]CP|[L/M]X|[L/M]BT|[M]AY|[L/M]BO|[M]BP|[L/M]BQ|[L/M]BR|[L/M]AZ|[L/M]E|[L]G|[L]I|[L]L|[L]J|[M]P|[L]AS|[M]Q|[L]K|[M]R|[L]W|[M]T|[L]M|[M]U|[L]J|[M]V|[L]H|[M]S|[L/M]F|[L]I|[M]W|[L/M]AG|[L]S|[L/M]AM|[L/M]AO|[L/M]AP|[L/M]AQ|[L/M]AN|[L/M]AH|[L/M]X|[L/M]AY|[L/M]BO|[M]BP|[L/M]BQ|[L/M]BR|[L/M]AZ|[L/M]E|[L/M]P|[L/M]Q|[L/M]R|[M]U|[L/M]V|[L/M]T|[M]S|[L]U|[M]F|[L/M]W|[L/M]AG|[L/M]AM|[M]AO|[L/M]AQ|[L/M]AP|[M]AN|[L/M]AH|[L/M]X|[M]t23t3|[L/M]D|[L/M]B|
327|;1;0,525;0,247058823529412;0,525;0,247058823529412;0,424753904342651;59;53;34;40;40;[L/M]A|[L/M]C|[L/M]E|[L/M]BS|[L/M]G|[L]DK|[L/M]I|[L/M]L|[L/M]J|[L/M]O|[M]t9t7|[L/M]M|[M]H|[M]F|[M]W|[M]t22t24|[M]t70t114|[M]DK|[M]DM|[M]Y|[L/M]DT|[L/M]DX|[L/M]DR|[L/M]DW|[L/M]DV|[L/M]DQ|[M]Z|[L/M]DS|[L/M]DP|[L]DM|[L]H|[M]AA|[L/M]DU|[L/M]DN|[L]B|[L]W|[M]AB|[L/M]DL|[L]Y|[L]D|[M]t27t23|[L]BT|[M]t115t71|[L]Z|[M]X|[L]AA|[M]t23t3|[L]AB|[M]BT|[L]X|[M]D|[L]F|[M]B|
348|;1;0,529411764705882;0,236842105263158;0,558823529411765;0,26027397260274;1,85337901115418;161;138;93;102;102;[L/M]A|[L/M]C|[L/M]E|[L/M]BS|[L/M]G|[L]DK|[L/M]I|[M]J|[L]DX|[M]K|[L/M]L|[L]J|[M]I|[L]EE|[M]J|[L/M]K|[L/M]O|[L]EJ|[M]I|[L]DZ|[M]J|[L]EG|[M]K|[L/M]I|[L]EL|[M]J|[L]EF|[M]t9t7|[L]J|[M]M|[L]EK|[M]H|[L]M|[M]F|[L]EI|[M]W|[L]EB|[M]t70t114|[L]K|[M]DK|[L]EA|[M]t22t43|[L]I|[M]DX|[L/M]EE|[M]DZ|[L]J|[M]EJ|[L/M]EG|[L]K|[M]EB|[L/M]EF|[L/M]EI|[M]EE|[L]I|[M]EG|[L]EE|[M]EF|[L]J|[M]EI|[L]H|[M]EE|[L/M]EG|[L/M]EF|[M]EI|[M]EE|[M]EG|[L]F|[M]EF|[L/M]EI|[L]W|[M]EE|[L/M]AR|[M]EG|[L/M]AS|[M]EF|[L]EE|[M]EI|[L/M]AT|[M]EE|[L/M]EG|[L/M]AW|[L/M]EF|[L/M]AX|[L]EI|[M]EL|[L/M]AV|[L]EE|[M]EA|[L/M]X|[L]EG|[M]EK|[L]EF|[M]t135t128|[L/M]DY|[L/M]DL|[M]t115t144|[L/M]EO|[L/M]EQ|[L/M]ET|[L/M]ER|[L/M]EP|[L/M]FC|[L/M]FG|[L/M]FF|[L/M]FE|[L/M]FD|[L/M]EO|[L/M]EU|[L/M]EX|[L/M]EV|[L/M]EP|[M]t145t114|[L/M]DK|[L/M]DX|[L/M]EJ|[L/M]EE|[L/M]EL|[L/M]DZ|[L/M]EG|[L/M]EK|[L/M]EF|[L/M]ED|[L]EI|[M]t135t128|[L/M]EA|[L]EE|[L]EG|[M]DY|[L]EF|[M]DL|[L]DY|[M]t115t71|[L]DL|[M]t23t3|[L/M]BT|[L/M]D|[L/M]B|
460|;1;0,45;0,18;0,525;0,230769230769231;0,444535970687866;62;56;37;40;40;[L/M]A|[L]DX|[L/M]C|[L/M]BS|[L/M]E|[L/M]P|[L]DK|[L/M]Q|[L]DQ|[L]DM|[L/M]R|[L]DT|[L/M]T|[L/M]V|[L]DW|[M]U|[L]DR|[M]S|[L]U|[L]DV|[M]t70t114|[L]DS|[M]DK|[L]S|[M]DM|[L]DP|[M]DT|[L]DU|[M]DX|[L/M]F|[M]DQ|[L]DN|[L/M]W|[M]DR|[L/M]AG|[L]DL|[M]DS|[L/M]AM|[M]DV|[L]BT|[M]DW|[L/M]AO|[L/M]AP|[L/M]AQ|[M]DU|[M]DP|[M]DN|[L/M]AN|[L/M]AH|[M]DL|[M]t115t71|[L/M]X|[M]t23t3|[M]BT|[L/M]D|[L/M]B|
461|;1;0,426229508196721;0,171052631578947;0,40983606557377;0,161290322580645;0,697944164276123;97;90;54;61;61;[L/M]A|[L]EE|[L/M]C|[L/M]BS|[L/M]E|[L/M]P|[M]Q|[M]R|[L]DK|[M]T|[L]Q|[M]U|[L]DM|[M]V|[L]DT|[M]S|[L]DX|[M]F|[L]R|[M]W|[L]DW|[M]t70t114|[L]DV|[M]DK|[L]DS|[M]t22t43|[L]W|[M]DM|[L]DQ|[M]AR|[L]DR|[M]DT|[L]V|[M]DX|[L]T|[M]DQ|[L]U|[M]DR|[L]DP|[M]DS|[L]S|[M]DV|[L]DN|[M]AS|[L]F|[M]DW|[L/M]DU|[L]DL|[M]AT|[L]AR|[M]DP|[L]AS|[M]AX|[L]EO|[M]DN|[L]AT|[M]DL|[L]EQ|[L/M]AW|[M]t115t144|[L]ES|[M]EO|[L]EP|[M]EQ|[L/M]AV|[M]ES|[L/M]ER|[L]AX|[M]EP|[L/M]X|[M]t145t114|[L/M]DK|[L/M]DX|[L/M]EJ|[M]EE|[L/M]DZ|[L/M]EL|[L/M]EC|[L/M]EH|[L/M]EK|[L/M]EA|[L/M]EF|[M]t135t128|[L/M]DY|[L/M]DL|[M]t115t71|[M]t23t3|[L/M]BT|[L/M]D|[L/M]B|
324|;1;0,12987012987013;0,037313432835821;0,142857142857143;0,041509433962264;1,32159519195557;141;138;72;77;77;[L/M]A|[L/M]C|[M]E|[M]G|[L/M]I|[L/M]BS|[L]P|[L]DK|[M]L|[L]Q|[M]J|[L]DM|[M]K|[L]R|[M]I|[L]DT|[M]J|[L]BP|[M]K|[L]T|[M]I|[L]DQ|[M]J|[L]V|[M]K|[L]U|[M]I|[L]DW|[M]J|[L]DV|[M]K|[L]DR|[M]I|[L]DS|[M]J|[L]S|[M]O|[L]DU|[M]t9t7|[L]AT|[M]M|[L]DN|[M]H|[L/M]F|[L]DL|[M]t70t114|[L/M]W|[M]DK|[L]AG|[M]t22t43|[L]AM|[M]DM|[L]BT|[M]AR|[L]AQ|[M]DT|[L]AO|[M]DX|[L]AP|[M]AS|[L]AN|[M]DQ|[L]AH|[M]DR|[L]X|[M]DS|[L]AY|[M]DV|[L]BO|[M]DW|[L]DX|[M]DU|[L]BQ|[M]AT|[L]BR|[M]DP|[L]AZ|[M]AW|[L]E|[M]AX|[L]G|[M]DN|[L]L|[M]DL|[L]E|[M]AV|[L]J|[M]t115t71|[L]O|[M]X|[L]K|[M]AY|[L]I|[M]BO|[L]M|[M]BP|[L]J|[M]BQ|[L]K|[M]BR|[L]I|[M]AZ|[L]J|[M]E|[L]K|[M]P|[L]I|[M]Q|[L]J|[M]R|[L]K|[M]T|[L]I|[M]U|[L]J|[M]V|[L]H|[M]S|[L/M]F|[L/M]W|[M]AG|[L]AR|[M]AM|[L]AS|[M]AO|[L]DP|[M]AP|[L]AW|[M]AQ|[L]AX|[M]AN|[L]AV|[M]AH|[L/M]X|[M]t23t3|[M]BT|[L/M]D|[L/M]B|
346|;1;0,463917525773196;0,186721991701245;0,463917525773196;0,186721991701245;1,25919079780579;147;143;91;97;97;[L]C|[M]A|[L]BS|[M]C|[L/M]E|[L]AW|[L/M]P|[M]Q|[L]DK|[M]R|[L]DM|[M]T|[L]Q|[M]U|[L]DT|[M]V|[L]DX|[M]S|[L]DQ|[M]F|[L]DS|[M]W|[L]DR|[M]t22t24|[L]F|[M]BS|[L]R|[M]t70t114|[L]AY|[M]DK|[L]DV|[M]DM|[L/M]Y|[M]DT|[M]DX|[M]DR|[M]DQ|[M]Z|[M]DS|[L/M]DP|[L]T|[M]DV|[L]V|[M]DW|[L]DN|[M]AA|[L]U|[M]DU|[L]S|[M]AB|[L]DL|[M]AC|[L/M]AE|[M]AF|[L]DW|[M]AD|[L]W|[M]Y|[L]BT|[M]Z|[L]AL|[M]AA|[L]AG|[M]AB|[L]AI|[M]DN|[L]AK|[M]DL|[L]AJ|[M]t27t23|[L]AH|[M]t115t71|[L/M]X|[L/M]AY|[L/M]BO|[L/M]BP|[L/M]BQ|[L/M]BR|[L/M]AZ|[L/M]E|[L/M]P|[L/M]Q|[L/M]R|[L/M]T|[L/M]V|[L]AV|[L/M]U|[L/M]S|[L/M]F|[L/M]W|[M]t22t43|[L/M]AR|[L/M]AS|[L/M]AT|[L/M]AR|[L/M]AS|[L/M]AT|[M]AW|[L/M]AX|[M]AV|[L]F|[M]X|[L]A|[M]AY|[L/M]BO|[L/M]BP|[L/M]BQ|[L/M]BR|[L/M]AZ|[L/M]E|[L/M]P|[L/M]Q|[L/M]R|[L/M]T|[L/M]U|[L/M]V|[L/M]S|[L]X|[M]F|[L/M]W|[L]DU|[L]Z|[L]AB|[L]AA|[M]AG|[L]AC|[M]AI|[L]AF|[M]AK|[L]AD|[M]AL|[L]Y|[M]AJ|[L]Z|[M]AH|[L]AA|[M]X|[L]AB|[M]t23t3|[L]X|[M]BT|[L/M]D|[L/M]B|
441|;1;0,457142857142857;0,180995475113122;0,457142857142857;0,180995475113122;4,1812698841095;272;261;166;175;175;[L/M]A|[L/M]C|[L/M]E|[L/M]BS|[L]P|[M]G|[L]P|[M]I|[L]DB|[M]L|[L]Q|[M]J|[L]DI|[M]K|[L]R|[M]I|[L]DJ|[M]J|[L]T|[M]K|[L]DC|[M]I|[L]U|[M]J|[L]CP|[M]O|[L]V|[M]t9t7|[L]BT|[M]M|[L]S|[M]H|[L/M]F|[L/M]W|[L]AR|[L]AS|[L]AT|[L]AW|[L]AX|[L]AV|[L]O|[M]t22t24|[L]X|[M]Y|[L]AY|[M]CO|[L]BO|[M]Z|[L]BG|[M]DB|[L]BP|[M]DI|[L]BK|[M]AA|[L]BJ|[M]DJ|[L]BM|[M]AB|[L]BE|[M]AC|[L]BI|[M]AE|[L]BN|[M]AF|[L/M]AD|[L]BH|[L]BD|[L]BL|[L]BB|[L]AZ|[M]Y|[L]E|[M]Z|[L]BB|[M]AA|[L]I|[M]AB|[L]L|[M]AC|[L]J|[M]AE|[L/M]AF|[L]I|[M]AD|[L]M|[M]Y|[L]J|[M]Z|[L]K|[M]AA|[L]I|[M]AB|[L]J|[M]AC|[L]H|[M]AE|[L]F|[M]AF|[L]W|[M]AD|[L/M]Y|[L/M]Z|[L/M]AA|[L/M]AB|[L/M]AC|[L]R|[L/M]AE|[M]AF|[L/M]AD|[L/M]Y|[L/M]Z|[L/M]AA|[L/M]AB|[L/M]AC|[L]K|[L/M]AE|[M]AF|[L]BF|[M]AD|[L/M]Y|[L/M]Z|[L/M]AA|[L/M]AB|[L/M]AC|[L/M]AE|[L/M]AF|[L/M]AD|[L/M]Y|[L/M]Z|[L/M]AA|[L/M]AB|[M]DC|[M]t27t23|[M]CP|[L/M]X|[L/M]AY|[L/M]BO|[L/M]BK|[L/M]BG|[L]AA|[L/M]BM|[M]BP|[L/M]BJ|[L/M]BN|[L/M]BI|[L/M]BF|[L/M]BE|[L/M]BD|[L/M]BL|[L/M]BH|[L]AB|[L]G|[M]BB|[L/M]AZ|[L/M]E|[L]CO|[M]P|[L/M]Q|[L]AF|[M]R|[L/M]T|[L/M]U|[L/M]V|[L/M]S|[L]Y|[M]F|[L/M]W|[M]t22t24|[L]AA|[M]Y|[L/M]Z|[L]BP|[M]AA|[L/M]AB|[M]t27t23|[M]X|[M]AY|[M]BO|[M]BG|[M]BK|[M]BP|[L]AC|[M]BM|[L]AF|[M]BN|[L]AE|[M]BE|[L]AD|[M]BF|[L]Y|[M]BI|[L]Z|[M]BJ|[L]AA|[M]BL|[L]AB|[M]BH|[L]AC|[M]BD|[L]AE|[M]BB|[L]AF|[M]AZ|[L]AD|[M]E|[L]Y|[M]P|[L]Z|[M]Q|[L]AA|[M]R|[L]AC|[M]T|[L]AF|[M]U|[L]AE|[M]V|[L]AD|[M]S|[L/M]F|[M]W|[M]t22t24|[M]Y|[L/M]Z|[L]Y|[M]AA|[L/M]AB|[M]t27t23|[L/M]X|[L/M]AY|[L/M]BO|[L/M]BP|[L/M]BQ|[L/M]BR|[L/M]AZ|[L/M]E|[L/M]P|[L/M]Q|[L/M]R|[L/M]T|[L/M]V|[L/M]U|[L/M]S|[L/M]F|[L/M]W|[M]t22t43|[M]AR|[M]AS|[L]Y|[M]AT|[L]Z|[M]AW|[L]AA|[M]AX|[L]AB|[M]AV|[L/M]X|[M]t23t3|[M]BT|[L/M]D|[L/M]B|
347|;1;0,414634146341463;0,161904761904762;0,560975609756098;0,264367816091954;0,450469970703125;69;55;37;41;41;[L/M]A|[L/M]C|[L/M]E|[L/M]BS|[L/M]P|[L]DK|[L/M]Q|[L]DX|[L/M]R|[L]EE|[M]T|[L]EM|[M]U|[L]EJ|[L/M]V|[M]S|[L]T|[L]DZ|[M]t70t114|[L]EH|[M]DK|[L]U|[M]DX|[L]EK|[M]EE|[L]S|[M]DZ|[L/M]EB|[M]EH|[L/M]EF|[L/M]F|[M]EJ|[L/M]EA|[L/M]W|[L]DY|[L/M]AG|[L/M]AM|[L]DL|[M]EM|[L/M]AQ|[L/M]AO|[M]EK|[L/M]AP|[M]t135t128|[L]BT|[M]DY|[L/M]AN|[L/M]AH|[M]DL|[M]t115t71|[L/M]X|[M]t23t3|[M]BT|[L/M]D|[L/M]B|
326|;1;0,503030303030303;0,213367609254499;0,509090909090909;0,217616580310881;3,78232502937317;261;235;154;165;165;[L]S|[M]A|[L/M]C|[L]CI|[L/M]E|[L/M]BS|[L/M]G|[L/M]BU|[L/M]I|[L/M]L|[M]J|[L/M]BW|[M]K|[L/M]CF|[M]I|[L/M]J|[L]AT|[M]K|[L/M]O|[M]I|[L/M]BY|[M]J|[L/M]K|[L/M]CG|[L/M]I|[L/M]M|[L/M]CH|[L/M]J|[M]t9t7|[L/M]BZ|[L]K|[M]H|[L]CJ|[M]F|[L]I|[M]W|[L/M]BX|[L]J|[L]CI|[L]K|[L]I|[M]t22t43|[L]CL|[M]AR|[L]J|[M]AS|[L]CM|[M]AT|[L]H|[M]AR|[L]CF|[M]AS|[L]F|[M]AT|[L]CG|[M]AR|[L]W|[M]AS|[L]CH|[M]AT|[L/M]AR|[L/M]AS|[L/M]CK|[L/M]AT|[L/M]CI|[L]AR|[M]t86t89|[L/M]CL|[L]AS|[L/M]CM|[L]BQ|[M]t90t83|[L/M]CF|[M]CG|[M]CH|[M]CJ|[M]CI|[M]t86t89|[M]CL|[M]CM|[L/M]AX|[M]t90t83|[L/M]AW|[M]CF|[L/M]CG|[L/M]AV|[L/M]CH|[M]CJ|[L/M]X|[M]CI|[L/M]AY|[M]t86t89|[L/M]CL|[L/M]CM|[L/M]BO|[M]t90t83|[L/M]CF|[L/M]BP|[L/M]CG|[L/M]CH|[L]BR|[L/M]CJ|[L]AZ|[L]V|[M]CI|[L]E|[M]t86t73|[L/M]BV|[L]P|[L/M]BT|[L]Q|[L]R|[L]V|[L]T|[M]BG|[L]U|[M]BK|[L]S|[M]BM|[L]F|[M]BN|[L]CJ|[M]BE|[L]W|[M]BF|[L]AR|[M]BI|[L]AS|[M]BJ|[L]AT|[M]BL|[L]AR|[M]BH|[L]AS|[M]BD|[L]AT|[M]BB|[L]AR|[M]AZ|[L]AS|[M]E|[L]AT|[M]P|[L]AW|[M]Q|[L]AX|[M]R|[L]AV|[M]T|[L]X|[M]U|[L]AY|[M]V|[L]BO|[M]S|[L]BG|[M]F|[L]BP|[M]W|[L]BK|[M]t22t43|[L]F|[M]AR|[L]BJ|[M]AS|[L]BE|[M]AT|[L]BI|[M]AW|[L]BM|[M]AX|[L]BN|[M]AV|[L]AZ|[M]X|[L]BH|[M]AY|[L]BF|[M]BO|[L]BD|[M]BP|[L]BL|[M]BQ|[L]BB|[M]BR|[L]U|[M]AZ|[L/M]E|[L/M]P|[L/M]Q|[L/M]R|[L/M]T|[M]U|[M]V|[L]CI|[M]S|[L]A|[M]F|[L/M]W|[L/M]AG|[L/M]AM|[L/M]AO|[L/M]AQ|[L/M]AP|[L/M]AN|[L/M]AH|[L/M]X|[L/M]AY|[L/M]BO|[L/M]BP|[L/M]BQ|[L]D|[L/M]BR|[L/M]AZ|[L/M]E|[L/M]P|[L/M]Q|[L/M]R|[L/M]V|[L/M]T|[L/M]U|[L/M]S|[L/M]F|[L/M]W|[L/M]AG|[L/M]AM|[L/M]AO|[L/M]AP|[L/M]AQ|[L/M]AN|[L/M]AH|[L/M]X|[M]t23t3|[M]D|[L/M]B|
325|;1;0,90625;0,743589743589744;0,96875;0,939393939393939;0,308799028396606;47;32;31;32;32;[L/M]A|[L/M]C|[L/M]E|[L/M]BS|[L/M]P|[L/M]CO|[L/M]Q|[L/M]DB|[L/M]R|[L/M]CX|[L/M]T|[L/M]DH|[L/M]V|[L/M]U|[L/M]DE|[L/M]S|[L/M]DC|[L/M]F|[L/M]CP|[L/M]W|[L/M]AG|[L/M]BT|[L/M]AM|[L/M]AO|[L/M]AQ|[L/M]AP|[L/M]AN|[L/M]AH|[L/M]X|[M]t23t3|[L/M]D|[L/M]B|
